area,i,j,cell,bounds,tile,well
99,58.515151515151516,1158.050505050505,129,"(53, 1153, 65, 1164)",1,A1
92,60.108695652173914,448.05434782608694,130,"(54, 444, 67, 453)",1,A1
94,59.01063829787234,1088.159574468085,131,"(54, 1083, 65, 1094)",1,A1
90,59.977777777777774,560.3333333333334,132,"(55, 556, 66, 566)",1,A1
108,60.166666666666664,1140.9259259259259,133,"(55, 1135, 66, 1148)",1,A1
73,59.602739726027394,58.16438356164384,134,"(56, 53, 64, 64)",1,A1
96,61.854166666666664,433.4479166666667,135,"(56, 429, 68, 439)",1,A1
81,60.46913580246913,495.44444444444446,136,"(56, 491, 66, 501)",1,A1
70,60.25714285714286,719.2571428571429,137,"(56, 715, 65, 725)",1,A1
89,60.57303370786517,909.2696629213483,138,"(56, 904, 67, 915)",1,A1
91,60.94505494505494,964.5164835164835,139,"(56, 960, 67, 970)",1,A1
79,62.063291139240505,118.49367088607595,140,"(57, 114, 68, 124)",1,A1
61,62.08196721311475,100.65573770491804,141,"(58, 97, 67, 105)",1,A1
73,62.83561643835616,135.3972602739726,142,"(58, 132, 69, 140)",1,A1
105,63.666666666666664,521.8380952380952,143,"(58, 517, 70, 528)",1,A1
95,63.1578947368421,748.0315789473684,144,"(58, 743, 70, 754)",1,A1
86,64.3953488372093,483.9767441860465,145,"(59, 480, 71, 489)",1,A1
59,63.03389830508475,1179.5593220338983,146,"(59, 1176, 68, 1184)",1,A1
79,64.0379746835443,669.632911392405,147,"(60, 665, 69, 675)",1,A1
64,63.953125,616.046875,148,"(61, 611, 68, 622)",1,A1
90,66.02222222222223,1060.5444444444445,149,"(61, 1056, 72, 1066)",1,A1
101,67.18811881188118,339.980198019802,150,"(62, 335, 73, 346)",1,A1
83,66.57831325301204,996.5903614457832,151,"(62, 992, 72, 1002)",1,A1
93,66.61290322580645,1019.9247311827957,152,"(62, 1014, 72, 1027)",1,A1
83,67.08433734939759,1044.5903614457832,153,"(62, 1039, 73, 1051)",1,A1
106,67.85849056603773,412.66037735849056,154,"(63, 407, 74, 420)",1,A1
99,67.82828282828282,541.7070707070707,155,"(63, 537, 74, 548)",1,A1
87,68.45977011494253,573.7471264367816,156,"(63, 570, 75, 579)",1,A1
93,68.45161290322581,590.5376344086021,157,"(63, 586, 75, 596)",1,A1
91,67.6043956043956,697.1208791208791,158,"(63, 692, 73, 703)",1,A1
107,69.57009345794393,733.6542056074767,159,"(63, 728, 76, 740)",1,A1
63,67.34920634920636,83.85714285714286,160,"(64, 79, 72, 90)",1,A1
112,69.07142857142857,322.45535714285717,161,"(64, 317, 76, 329)",1,A1
83,68.34939759036145,950.3493975903615,162,"(64, 946, 74, 956)",1,A1
77,70.51948051948052,14.623376623376624,163,"(66, 10, 76, 20)",1,A1
66,70.27272727272727,149.3030303030303,164,"(66, 145, 76, 154)",1,A1
93,71.0752688172043,471.96774193548384,165,"(66, 467, 77, 478)",1,A1
92,71.09782608695652,603.4130434782609,166,"(66, 599, 77, 609)",1,A1
61,70.18032786885246,114.14754098360656,167,"(67, 110, 75, 119)",1,A1
111,72.94594594594595,895.7567567567568,168,"(67, 890, 80, 902)",1,A1
65,72.36923076923077,27.2,169,"(68, 23, 78, 33)",1,A1
92,74.3586956521739,709.9673913043479,170,"(69, 705, 81, 716)",1,A1
75,74.28,821.48,171,"(69, 818, 80, 826)",1,A1
67,74.38805970149254,1032.8805970149253,172,"(69, 1030, 81, 1037)",1,A1
75,73.65333333333334,1151.6133333333332,173,"(69, 1147, 79, 1157)",1,A1
68,73.88235294117646,1166.5882352941176,174,"(69, 1163, 80, 1171)",1,A1
85,74.84705882352941,922.6941176470589,175,"(70, 918, 81, 928)",1,A1
95,74.53684210526316,980.4631578947368,176,"(70, 975, 80, 987)",1,A1
137,76.46715328467154,78.53284671532846,177,"(71, 72, 83, 86)",1,A1
94,75.04255319148936,501.3191489361702,178,"(71, 495, 80, 509)",1,A1
99,75.9090909090909,655.5353535353536,179,"(71, 650, 82, 662)",1,A1
91,75.61538461538461,678.3516483516484,180,"(71, 673, 81, 685)",1,A1
61,75.63934426229508,616.0491803278688,181,"(72, 612, 80, 621)",1,A1
66,76.8030303030303,627.1060606060606,182,"(72, 623, 82, 632)",1,A1
92,78.1086956521739,721.9673913043479,183,"(72, 718, 85, 727)",1,A1
105,77.6,556.1047619047619,184,"(73, 550, 83, 563)",1,A1
79,79.60759493670886,113.9113924050633,185,"(74, 110, 85, 119)",1,A1
71,80.7605633802817,799.943661971831,186,"(76, 796, 86, 805)",1,A1
81,81.23456790123457,881.8024691358024,187,"(76, 878, 88, 887)",1,A1
89,80.28089887640449,937.5505617977528,188,"(76, 932, 86, 944)",1,A1
89,80.76404494382022,1041.9325842696628,189,"(76, 1037, 87, 1048)",1,A1
70,80.77142857142857,137.6,190,"(77, 133, 86, 143)",1,A1
87,82.10344827586206,868.9540229885057,191,"(77, 865, 89, 874)",1,A1
85,81.4235294117647,968.9411764705883,192,"(77, 964, 87, 975)",1,A1
81,82.32098765432099,1134.5925925925926,193,"(77, 1131, 89, 1139)",1,A1
173,84.77456647398844,50.0,194,"(78, 43, 93, 58)",1,A1
108,82.46296296296296,420.0,195,"(78, 414, 88, 427)",1,A1
125,83.584,756.112,196,"(78, 749, 90, 764)",1,A1
151,86.72847682119205,1024.9470198675497,197,"(78, 1019, 96, 1032)",1,A1
95,84.50526315789473,183.8421052631579,198,"(79, 179, 91, 190)",1,A1
78,83.8076923076923,777.1410256410256,199,"(79, 772, 89, 783)",1,A1
96,84.04166666666667,1013.5520833333334,200,"(79, 1009, 90, 1020)",1,A1
81,83.98765432098766,910.3827160493827,201,"(80, 905, 89, 916)",1,A1
123,87.55284552845528,517.3333333333334,202,"(81, 512, 95, 523)",1,A1
124,86.79838709677419,634.6612903225806,203,"(81, 629, 94, 641)",1,A1
68,85.82352941176471,1001.2941176470588,204,"(81, 997, 92, 1006)",1,A1
88,87.9090909090909,108.94318181818181,205,"(82, 105, 95, 114)",1,A1
126,87.21428571428571,315.07936507936506,206,"(82, 308, 94, 323)",1,A1
88,87.4659090909091,480.6363636363636,207,"(82, 476, 94, 486)",1,A1
112,87.89285714285714,589.4910714285714,208,"(82, 584, 95, 596)",1,A1
74,86.78378378378379,950.2972972972973,209,"(82, 946, 92, 956)",1,A1
62,87.62903225806451,127.3225806451613,210,"(83, 124, 93, 132)",1,A1
87,87.74712643678161,169.60919540229884,211,"(83, 165, 94, 176)",1,A1
92,88.27173913043478,467.6521739130435,212,"(83, 463, 95, 473)",1,A1
115,89.74782608695652,533.5130434782609,213,"(83, 529, 97, 539)",1,A1
114,89.62280701754386,571.3245614035088,214,"(83, 567, 97, 577)",1,A1
81,86.61728395061728,695.2222222222222,215,"(83, 690, 92, 702)",1,A1
74,86.86486486486487,1149.6081081081081,216,"(83, 1145, 92, 1156)",1,A1
70,89.05714285714286,93.58571428571429,217,"(84, 90, 95, 98)",1,A1
79,87.81012658227849,613.3291139240506,218,"(84, 608, 93, 619)",1,A1
87,88.67816091954023,658.6551724137931,219,"(84, 654, 95, 664)",1,A1
73,89.76712328767124,148.2054794520548,220,"(85, 144, 95, 154)",1,A1
103,90.37864077669903,497.02912621359224,221,"(85, 492, 97, 503)",1,A1
80,89.975,672.375,222,"(85, 668, 96, 678)",1,A1
83,90.75903614457832,1052.686746987952,223,"(85, 1048, 97, 1058)",1,A1
81,90.77777777777777,820.8518518518518,224,"(86, 816, 97, 827)",1,A1
85,92.97647058823529,20.16470588235294,225,"(87, 16, 100, 25)",1,A1
129,92.9922480620155,405.5813953488372,226,"(87, 400, 100, 413)",1,A1
53,90.09433962264151,731.8679245283018,227,"(87, 728, 94, 737)",1,A1
100,92.73,983.54,228,"(87, 978, 99, 990)",1,A1
80,92.7875,1067.325,229,"(87, 1064, 99, 1072)",1,A1
97,94.61855670103093,195.51546391752578,230,"(89, 191, 101, 201)",1,A1
95,94.56842105263158,552.0736842105263,231,"(89, 547, 101, 558)",1,A1
70,94.8,846.2428571428571,232,"(90, 843, 101, 851)",1,A1
102,94.79411764705883,962.5784313725491,233,"(90, 957, 101, 969)",1,A1
88,95.56818181818181,693.7613636363636,234,"(91, 688, 101, 700)",1,A1
73,95.58904109589041,889.8904109589041,235,"(91, 886, 102, 895)",1,A1
81,96.20987654320987,771.7407407407408,236,"(92, 766, 101, 778)",1,A1
66,96.12121212121212,935.1818181818181,237,"(92, 931, 101, 941)",1,A1
92,97.54347826086956,1161.7391304347825,238,"(92, 1157, 104, 1167)",1,A1
79,97.56962025316456,162.0,239,"(93, 158, 104, 167)",1,A1
102,98.36274509803921,389.8333333333333,240,"(93, 385, 105, 396)",1,A1
121,99.39669421487604,430.9834710743802,241,"(93, 426, 107, 437)",1,A1
96,98.16666666666667,645.1145833333334,242,"(93, 640, 104, 652)",1,A1
66,97.5909090909091,855.2575757575758,243,"(93, 851, 103, 860)",1,A1
64,96.71875,909.671875,244,"(93, 906, 102, 915)",1,A1
85,96.97647058823529,1123.870588235294,245,"(93, 1118, 102, 1131)",1,A1
74,98.43243243243244,101.72972972972973,246,"(94, 97, 104, 107)",1,A1
80,98.6125,807.2375,247,"(94, 803, 104, 813)",1,A1
73,98.68493150684931,920.8630136986301,248,"(94, 917, 105, 926)",1,A1
80,98.475,997.7875,249,"(94, 992, 103, 1004)",1,A1
84,99.8452380952381,77.28571428571429,250,"(95, 73, 106, 83)",1,A1
96,99.65625,601.1770833333334,251,"(95, 595, 106, 608)",1,A1
98,101.1938775510204,715.9387755102041,252,"(96, 711, 108, 722)",1,A1
58,99.70689655172414,738.1551724137931,253,"(96, 734, 105, 743)",1,A1
55,99.69090909090909,899.6181818181818,254,"(96, 896, 105, 904)",1,A1
101,101.95049504950495,616.4950495049505,255,"(97, 611, 108, 623)",1,A1
71,102.07042253521126,1040.7464788732395,256,"(97, 1037, 109, 1045)",1,A1
143,104.77622377622377,141.1118881118881,257,"(98, 135, 113, 148)",1,A1
102,103.1078431372549,486.2549019607843,258,"(98, 481, 109, 493)",1,A1
54,101.61111111111111,505.05555555555554,259,"(98, 501, 106, 510)",1,A1
71,102.54929577464789,675.1267605633802,260,"(98, 671, 108, 680)",1,A1
94,103.0,870.5,261,"(98, 865, 109, 877)",1,A1
63,104.07936507936508,118.31746031746032,262,"(100, 114, 109, 123)",1,A1
129,106.4186046511628,37.286821705426355,263,"(101, 31, 113, 45)",1,A1
84,105.67857142857143,176.5952380952381,264,"(101, 172, 111, 182)",1,A1
112,106.60714285714286,578.7053571428571,265,"(101, 573, 113, 585)",1,A1
89,105.76404494382022,653.0898876404494,266,"(101, 648, 112, 659)",1,A1
84,107.26190476190476,752.5,267,"(101, 749, 114, 757)",1,A1
68,105.11764705882354,802.1323529411765,268,"(101, 798, 111, 807)",1,A1
95,106.38947368421053,465.4421052631579,269,"(102, 460, 112, 472)",1,A1
112,107.65178571428571,543.1517857142857,270,"(102, 538, 114, 550)",1,A1
112,108.25892857142857,1104.125,271,"(102, 1099, 115, 1110)",1,A1
82,108.0,420.5365853658537,272,"(103, 416, 114, 426)",1,A1
77,107.23376623376623,698.5324675324675,273,"(103, 694, 113, 704)",1,A1
75,107.78666666666666,821.9466666666667,274,"(103, 817, 113, 828)",1,A1
78,107.44871794871794,952.7435897435897,275,"(103, 948, 113, 958)",1,A1
101,108.23762376237623,1025.4653465346535,276,"(103, 1020, 115, 1032)",1,A1
61,106.9672131147541,1077.5573770491803,277,"(103, 1074, 112, 1082)",1,A1
81,107.67901234567901,1150.2469135802469,278,"(103, 1146, 114, 1156)",1,A1
80,108.35,1179.3375,279,"(103, 1175, 114, 1185)",1,A1
109,109.95412844036697,376.9449541284404,280,"(104, 371, 116, 383)",1,A1
109,108.54128440366972,515.0366972477065,281,"(104, 509, 114, 522)",1,A1
64,108.21875,932.78125,282,"(104, 929, 113, 938)",1,A1
66,108.42424242424242,1011.060606060606,283,"(104, 1007, 114, 1016)",1,A1
80,108.725,1061.15,284,"(104, 1056, 114, 1067)",1,A1
69,108.34782608695652,94.98550724637681,285,"(105, 90, 113, 101)",1,A1
80,109.825,359.3375,286,"(105, 355, 116, 365)",1,A1
65,109.58461538461539,498.73846153846154,287,"(105, 495, 115, 504)",1,A1
119,111.25210084033614,214.51260504201682,288,"(106, 208, 117, 222)",1,A1
101,112.13861386138613,621.6633663366337,289,"(106, 617, 119, 627)",1,A1
110,111.50909090909092,1127.8090909090909,290,"(106, 1122, 118, 1134)",1,A1
83,111.36144578313252,597.4578313253012,291,"(107, 592, 117, 604)",1,A1
72,112.02777777777777,988.4305555555555,292,"(107, 985, 118, 993)",1,A1
66,111.93939393939394,70.95454545454545,293,"(108, 67, 117, 76)",1,A1
123,113.11382113821138,268.7317073170732,294,"(108, 262, 119, 276)",1,A1
109,113.77981651376147,664.2110091743119,295,"(108, 659, 121, 670)",1,A1
69,113.55072463768116,709.0579710144928,296,"(109, 705, 119, 714)",1,A1
89,115.12359550561797,742.1573033707865,297,"(109, 738, 123, 747)",1,A1
64,113.5,890.71875,298,"(109, 887, 119, 895)",1,A1
78,113.21794871794872,906.2435897435897,299,"(109, 901, 118, 912)",1,A1
80,114.3625,1000.1,300,"(109, 996, 121, 1005)",1,A1
138,115.93478260869566,235.7753623188406,301,"(110, 230, 123, 243)",1,A1
119,115.58823529411765,563.1764705882352,302,"(110, 557, 122, 570)",1,A1
99,115.45454545454545,635.5858585858585,303,"(110, 631, 123, 641)",1,A1
89,115.20224719101124,764.370786516854,304,"(110, 760, 121, 770)",1,A1
89,116.34831460674157,793.0,305,"(110, 789, 124, 798)",1,A1
74,115.0945945945946,841.0135135135135,306,"(110, 837, 121, 846)",1,A1
76,115.59210526315789,876.4078947368421,307,"(111, 872, 121, 882)",1,A1
153,120.08496732026144,320.75816993464053,308,"(112, 315, 129, 327)",1,A1
69,116.01449275362319,717.9710144927536,309,"(112, 714, 121, 723)",1,A1
89,118.88764044943821,777.7640449438202,310,"(112, 774, 126, 782)",1,A1
51,116.0,86.0,311,"(113, 82, 120, 91)",1,A1
87,117.86206896551724,122.75862068965517,312,"(113, 118, 124, 128)",1,A1
119,119.1344537815126,405.66386554621846,313,"(113, 401, 126, 412)",1,A1
100,119.0,853.09,314,"(113, 849, 126, 859)",1,A1
73,118.15068493150685,344.06849315068496,315,"(114, 340, 124, 349)",1,A1
106,118.9245283018868,483.29245283018867,316,"(114, 477, 125, 490)",1,A1
92,119.30434782608695,733.6847826086956,317,"(114, 729, 126, 739)",1,A1
89,119.48314606741573,920.314606741573,318,"(114, 916, 126, 926)",1,A1
72,118.16666666666667,50.236111111111114,319,"(115, 45, 123, 57)",1,A1
97,119.97938144329896,649.2371134020618,320,"(115, 644, 126, 656)",1,A1
92,118.71739130434783,679.9021739130435,321,"(115, 674, 124, 687)",1,A1
65,119.21538461538462,829.5076923076923,322,"(115, 825, 124, 835)",1,A1
76,119.42105263157895,938.421052631579,323,"(115, 934, 125, 944)",1,A1
80,119.425,1165.1625,324,"(115, 1161, 125, 1171)",1,A1
66,120.74242424242425,106.95454545454545,325,"(116, 103, 127, 111)",1,A1
120,122.33333333333333,251.93333333333334,326,"(116, 247, 129, 258)",1,A1
89,120.07865168539325,590.3820224719101,327,"(116, 584, 125, 597)",1,A1
76,121.28947368421052,949.3815789473684,328,"(116, 946, 128, 954)",1,A1
86,122.48837209302326,21.872093023255815,329,"(117, 18, 129, 27)",1,A1
80,121.8625,1141.7,330,"(117, 1137, 127, 1148)",1,A1
65,121.6923076923077,142.63076923076923,331,"(118, 138, 127, 148)",1,A1
78,122.42307692307692,167.25641025641025,332,"(118, 163, 128, 173)",1,A1
73,123.08219178082192,335.7945205479452,333,"(119, 331, 128, 341)",1,A1
65,122.92307692307692,513.2615384615384,334,"(119, 509, 128, 518)",1,A1
73,123.05479452054794,803.6575342465753,335,"(119, 799, 128, 809)",1,A1
78,123.64102564102564,1014.6153846153846,336,"(119, 1010, 129, 1020)",1,A1
116,123.84482758620689,1044.698275862069,337,"(119, 1038, 130, 1052)",1,A1
71,123.56338028169014,1062.774647887324,338,"(119, 1059, 129, 1068)",1,A1
96,125.625,1095.0833333333333,339,"(119, 1091, 133, 1100)",1,A1
119,126.22689075630252,526.9243697478992,340,"(120, 522, 133, 533)",1,A1
68,125.8529411764706,96.41176470588235,341,"(121, 93, 132, 101)",1,A1
93,125.56989247311827,386.0967741935484,342,"(121, 381, 132, 392)",1,A1
86,125.40697674418605,434.80232558139534,343,"(121, 430, 131, 441)",1,A1
84,126.76190476190476,969.6666666666666,344,"(121, 966, 133, 975)",1,A1
103,126.70873786407768,1080.6601941747572,345,"(121, 1076, 133, 1086)",1,A1
87,126.49425287356321,1184.6781609195402,346,"(121, 1180, 133, 1190)",1,A1
104,128.10576923076923,69.48076923076923,347,"(122, 65, 135, 75)",1,A1
56,125.375,82.76785714285714,348,"(122, 79, 130, 88)",1,A1
104,127.40384615384616,298.40384615384613,349,"(122, 293, 134, 305)",1,A1
89,125.87640449438203,620.056179775281,350,"(122, 614, 131, 627)",1,A1
71,127.22535211267606,153.70422535211267,351,"(123, 149, 133, 159)",1,A1
127,129.0,542.3307086614174,352,"(123, 537, 136, 549)",1,A1
68,126.86764705882354,689.6323529411765,353,"(123, 685, 132, 695)",1,A1
57,127.6842105263158,502.4736842105263,354,"(124, 499, 133, 507)",1,A1
74,128.8108108108108,862.2297297297297,355,"(124, 858, 134, 868)",1,A1
98,128.78571428571428,912.0816326530612,356,"(124, 907, 135, 918)",1,A1
92,129.65217391304347,956.4782608695652,357,"(124, 952, 136, 962)",1,A1
100,128.5,1111.68,358,"(124, 1106, 134, 1119)",1,A1
95,129.2421052631579,586.6736842105263,359,"(125, 581, 135, 593)",1,A1
78,129.73076923076923,672.525641025641,360,"(125, 668, 135, 678)",1,A1
57,128.3684210526316,880.1578947368421,361,"(125, 876, 133, 885)",1,A1
